Department Id;University Id;Faculty Id;Department Name;Language;Score Type
100451366;1004;;İşletme Yönetimi;;TYT
100450438;1004;;Makine;;TYT
100451648;1004;;Mekatronik;;TYT
100450402;1004;;Mobilya ve Dekorasyon;;TYT
100451242;1004;;Muhasebe ve Vergi Uygulamaları;;TYT
100451093;1004;;Çocuk Gelişimi;;TYT
100471088;1004;;Çocuk Gelişimi (İÖ);;TYT
100450474;1004;;Elektrik;;TYT
100451303;1004;;Kimya Teknolojisi;;TYT
100451251;1004;;Muhasebe ve Vergi Uygulamaları;;TYT
100451339;1004;;Otomotiv Teknolojisi;;TYT
100451136;1004;;Elektrik;;TYT
100451984;1004;;Yapı Denetimi;;TYT
100451578;1004;;Bilgisayar Programcılığı;;TYT
100451903;1004;;Moda Tasarımı;;TYT
100451269;1004;;Muhasebe ve Vergi Uygulamaları;;TYT
100490188;1004;;Aşçılık;;TYT
100490194;1004;;Aşçılık (İÖ);;TYT
100451763;1004;;Bankacılık ve Sigortacılık;;TYT
100451587;1004;;Bilgisayar Programcılığı;;TYT
100450589;1004;;Harita ve Kadastro;;TYT
100470645;1004;;Harita ve Kadastro (İÖ);;TYT
100490195;1004;;Laborant ve Veteriner Sağlık;;TYT
100451278;1004;;Muhasebe ve Vergi Uygulamaları;;TYT
100451815;1004;;Yapı Denetimi;;TYT
100451824;1004;;İş Makineleri Operatörlüğü;;TYT
100451206;1004;;Kuyumculuk ve Takı Tasarımı;;TYT
100490196;1004;;Makine, Resim ve Konstrüksiyon;;TYT
100451675;1004;;Bilgisayar Programcılığı;;TYT
100451799;1004;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100452019;1004;;Halkla İlişkiler ve Tanıtım;;TYT
100450702;1004;;Harita ve Kadastro;;TYT
100451409;1004;;İşletme Yönetimi;;TYT
100450738;1004;;Turizm ve Otel İşletmeciliği;;TYT
100451806;1004;;Bilgisayar Programcılığı;;TYT
100450783;1004;;Bankacılık ve Sigortacılık;;TYT
100450792;1004;;Gıda Teknolojisi;;TYT
100451684;1004;;Otobüs Kaptanlığı;;TYT
100451172;1004;;Gıda Teknolojisi;;TYT
100451912;1004;;Laborant ve Veteriner Sağlık;;TYT
100471228;1004;;Laborant ve Veteriner Sağlık (İÖ);;TYT
100451312;1004;;Muhasebe ve Vergi Uygulamaları;;TYT
100490189;1004;;Reklamcılık;;TYT
100451693;1004;;Bilgisayar Programcılığı (Uzaktan Öğretim);;TYT
100451939;1004;;Bilgisayar Teknolojisi (Uzaktan Öğretim);;TYT
100451921;1004;;Harita ve Kadastro (Uzaktan Öğretim);;TYT
112690179;1126;;Diyaliz;;TYT
112651199;1126;;Elektronörofizyoloji;;TYT
112651621;1126;;Fizyoterapi;;TYT
112670981;1126;;Fizyoterapi (İÖ);;TYT
112690180;1126;;İlk ve Acil Yardım;;TYT
112651603;1126;;Ortopedik Protez ve Ortez;;TYT
112651718;1126;;Sağlık Kurumları İşletmeciliği;;TYT
112650262;1126;;Tıbbi Dokümantasyon ve Sekreterlik;;TYT
112670178;1126;;Tıbbi Dokümantasyon ve Sekreterlik (İÖ);;TYT
112651612;1126;;Tıbbi Görüntüleme Teknikleri;;TYT
112651596;1126;;Tıbbi Laboratuvar Teknikleri;;TYT
112671149;1126;;Tıbbi Laboratuvar Teknikleri (İÖ);;TYT
112651551;1126;;Yaşlı Bakımı;;TYT
112690222;1126;;Tıbbi Dokümantasyon ve Sekreterlik;;TYT
112690220;1126;;İlk ve Acil Yardım;;TYT
112690223;1126;;Tıbbi Laboratuvar Teknikleri;;TYT
100550243;1005;;Aşçılık;;TYT
100550182;1005;;Dış Ticaret;;TYT
100590067;1005;;Et ve Ürünleri Teknolojisi;;TYT
100590060;1005;;Halıcılık ve Kilimcilik;;TYT
100550252;1005;;Turizm Animasyonu;;TYT
100590070;1005;;Yapı Denetimi;;TYT
100550234;1005;;Bankacılık ve Sigortacılık;;TYT
100550261;1005;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100590071;1005;;Laborant ve Veteriner Sağlık;;TYT
100550279;1005;;Yerel Yönetimler;;TYT
100550031;1005;;Bilgisayar Programcılığı;;TYT
100550101;1005;;Dış Ticaret;;TYT
100550049;1005;;Elektrik;;TYT
100550155;1005;;Geleneksel El Sanatları;;TYT
100550288;1005;;Grafik Tasarımı;;TYT
100550297;1005;;İş Sağlığı ve Güvenliği;;TYT
100550058;1005;;İşletme Yönetimi;;TYT
100550022;1005;;Makine;;TYT
100550013;1005;;Mekatronik;;TYT
100550225;1005;;Muhasebe ve Vergi Uygulamaları;;TYT
100570062;1005;;Muhasebe ve Vergi Uygulamaları (İÖ);;TYT
100550128;1005;;Organik Tarım;;TYT
100550164;1005;;Posta Hizmetleri;;TYT
100570141;1005;;Posta Hizmetleri (İÖ);;TYT
100550146;1005;;Yerel Yönetimler;;TYT
100590065;1005;;Bilgisayar Programcılığı;;TYT
100590066;1005;;İnşaat Teknolojisi;;TYT
100590068;1005;;Mimari Restorasyon;;TYT
100590062;1005;;Optisyenlik;;TYT
100590063;1005;;Sivil Savunma ve İtfaiyecilik;;TYT
100550085;1005;;Çocuk Gelişimi;;TYT
100570105;1005;;Çocuk Gelişimi (İÖ);;TYT
100550191;1005;;Engelli Bakımı ve Rehabilitasyon;;TYT
100570177;1005;;Engelli Bakımı ve Rehabilitasyon (İÖ);;TYT
100550067;1005;;İlk ve Acil Yardım;;TYT
100570114;1005;;İlk ve Acil Yardım (İÖ);;TYT
100550207;1005;;Tıbbi Laboratuvar Teknikleri;;TYT
100570186;1005;;Tıbbi Laboratuvar Teknikleri (İÖ);;TYT
100550137;1005;;Yaşlı Bakımı;;TYT
100570123;1005;;Yaşlı Bakımı (İÖ);;TYT
100590069;1005;;Sivil Hava Ulaştırma İşletmeciliği;;TYT
100590059;1005;;Sivil Havacılık Kabin Hizmetleri;;TYT
100751363;1007;;Adalet;;TYT
100770987;1007;;Adalet (İÖ);;TYT
100790324;1007;;Turist Rehberliği;;TYT
100790415;1007;;Bahçe Tarımı;;TYT
100750365;1007;;Elektrik;;TYT
100751036;1007;;Elektronik Teknolojisi;;TYT
100750938;1007;;İşletme Yönetimi;;TYT
100750877;1007;;Muhasebe ve Vergi Uygulamaları;;TYT
100750426;1007;;Pazarlama;;TYT
100751248;1007;;Seracılık;;TYT
100790325;1007;;Sivil Savunma ve İtfaiyecilik;;TYT
100751203;1007;;Tarım Makineleri;;TYT
100751284;1007;;Bahçe Tarımı;;TYT
100750726;1007;;Deniz ve Liman İşletmeciliği;;TYT
100770721;1007;;Deniz ve Liman İşletmeciliği (İÖ);;TYT
100751275;1007;;Dış Ticaret;;TYT
100770739;1007;;Dış Ticaret (İÖ);;TYT
100790318;1007;;Meyve ve Sebze İşleme Teknolojisi;;TYT
100750717;1007;;Turizm ve Otel İşletmeciliği;;TYT
100751654;1007;;Aşçılık;;TYT
100751733;1007;;İkram Hizmetleri;;TYT
100790412;1007;;İkram Hizmetleri (KKTC Uyruklu);;TYT
100751212;1007;;Bahçe Tarımı;;TYT
100751169;1007;;Bilgisayar Programcılığı;;TYT
100790331;1007;;Elektronik Haberleşme Teknolojisi;;TYT
100751257;1007;;Maliye;;TYT
100750656;1007;;Mantarcılık;;TYT
100790314;1007;;Mantarcılık (KKTC Uyruklu);;TYT
100750886;1007;;Muhasebe ve Vergi Uygulamaları;;TYT
100750814;1007;;Pazarlama;;TYT
100751318;1007;;Bahçe Tarımı;;TYT
100750947;1007;;İşletme Yönetimi;;TYT
100750895;1007;;Muhasebe ve Vergi Uygulamaları;;TYT
100750505;1007;;Seracılık;;TYT
100751724;1007;;Seracılık (KKTC Uyruklu);;TYT
100750674;1007;;Aşçılık;;TYT
100751178;1007;;Bilgisayar Programcılığı;;TYT
100770687;1007;;Bilgisayar Programcılığı (İÖ);;TYT
100790317;1007;;Çocuk Gelişimi;;TYT
100790420;1007;;Gıda Teknolojisi;;TYT
100750956;1007;;İşletme Yönetimi;;TYT
100771049;1007;;İşletme Yönetimi (İÖ);;TYT
100750902;1007;;Muhasebe ve Vergi Uygulamaları;;TYT
100770696;1007;;Muhasebe ve Vergi Uygulamaları (İÖ);;TYT
100790416;1007;;Organik Tarım;;TYT
100750708;1007;;Pazarlama;;TYT
100750541;1007;;Turizm ve Otel İşletmeciliği;;TYT
100770836;1007;;Turizm ve Otel İşletmeciliği (İÖ);;TYT
100751081;1007;;Turizm ve Seyahat Hizmetleri;;TYT
100751566;1007;;Çocuk Gelişimi;;TYT
100770996;1007;;Çocuk Gelişimi (İÖ);;TYT
100750029;1007;;Diyaliz;;TYT
100751354;1007;;Fizyoterapi;;TYT
100770924;1007;;Fizyoterapi (İÖ);;TYT
100751309;1007;;İlk ve Acil Yardım;;TYT
100770951;1007;;İlk ve Acil Yardım (İÖ);;TYT
100751663;1007;;İlk ve Acil Yardım (KKTC Uyruklu);;TYT
100751575;1007;;Tıbbi Dokümantasyon ve Sekreterlik;;TYT
100771004;1007;;Tıbbi Dokümantasyon ve Sekreterlik (İÖ);;TYT
100751196;1007;;Tıbbi Görüntüleme Teknikleri;;TYT
100770969;1007;;Tıbbi Görüntüleme Teknikleri (İÖ);;TYT
100751187;1007;;Tıbbi Laboratuvar Teknikleri;;TYT
100770942;1007;;Tıbbi Laboratuvar Teknikleri (İÖ);;TYT
100751099;1007;;Yaşlı Bakımı;;TYT
100770933;1007;;Yaşlı Bakımı (İÖ);;TYT
100790421;1007;;Çocuk Gelişimi;;TYT
100750762;1007;;Geleneksel El Sanatları;;TYT
100750577;1007;;Grafik Tasarımı;;TYT
100751266;1007;;Halkla İlişkiler ve Tanıtım;;TYT
100750805;1007;;Mimari Restorasyon;;TYT
100750744;1007;;Moda Tasarımı;;TYT
100751636;1007;;Optisyenlik;;TYT
100751699;1007;;Sağlık Kurumları İşletmeciliği;;TYT
100751478;1007;;Sahne ve Dekor Tasarımı;;TYT
100790316;1007;;Sahne ve Dekor Tasarımı (KKTC Uyruklu);;TYT
100750789;1007;;Tekstil Teknolojisi;;TYT
100750611;1007;;Turizm ve Otel İşletmeciliği;;TYT
100750823;1007;;Bankacılık ve Sigortacılık;;TYT
100770403;1007;;Bankacılık ve Sigortacılık (İÖ);;TYT
100751293;1007;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100770757;1007;;Büro Yönetimi ve Yönetici Asistanlığı (İÖ);;TYT
100751521;1007;;Çağrı Merkezi Hizmetleri;;TYT
100770906;1007;;Çağrı Merkezi Hizmetleri (İÖ);;TYT
100750798;1007;;Halkla İlişkiler ve Tanıtım;;TYT
100770396;1007;;Halkla İlişkiler ve Tanıtım (İÖ);;TYT
100750929;1007;;İşletme Yönetimi;;TYT
100770466;1007;;İşletme Yönetimi (İÖ);;TYT
100751645;1007;;Medya ve İletişim;;TYT
100790332;1007;;Medya ve İletişim (İÖ);;TYT
100750841;1007;;Muhasebe ve Vergi Uygulamaları;;TYT
100770412;1007;;Muhasebe ve Vergi Uygulamaları (İÖ);;TYT
100770439;1007;;Muhasebe ve Vergi Uygulamaları (İÖ) (Bk.346);;TYT
100770421;1007;;Muhasebe ve Vergi Uygulamaları (İÖ) (Bk.345);;TYT
100751681;1007;;Özel Güvenlik ve Koruma;;TYT
100771058;1007;;Özel Güvenlik ve Koruma (İÖ);;TYT
100750108;1007;;Pazarlama;;TYT
100770069;1007;;Pazarlama (İÖ);;TYT
100751239;1007;;Sivil Hava Ulaştırma İşletmeciliği;;TYT
100770563;1007;;Sivil Hava Ulaştırma İşletmeciliği (İÖ);;TYT
100751557;1007;;Sosyal Hizmetler;;TYT
100770978;1007;;Sosyal Hizmetler (İÖ);;TYT
100750126;1007;;Turizm ve Otel İşletmeciliği;;TYT
100770078;1007;;Turizm ve Otel İşletmeciliği (İÖ);;TYT
100751381;1007;;Turizm ve Otel İşletmeciliği (Uzaktan Öğretim);;TYT
100751063;1007;;Turizm ve Seyahat Hizmetleri;;TYT
100770545;1007;;Turizm ve Seyahat Hizmetleri (İÖ);;TYT
100751142;1007;;Bilgisayar Programcılığı;;TYT
100770554;1007;;Bilgisayar Programcılığı (İÖ);;TYT
100750162;1007;;Biyomedikal Cihaz Teknolojisi;;TYT
100770175;1007;;Biyomedikal Cihaz Teknolojisi (İÖ);;TYT
100751584;1007;;Coğrafi Bilgi Sistemleri;;TYT
100771013;1007;;Coğrafi Bilgi Sistemleri (İÖ);;TYT
100750753;1007;;Çevre Koruma ve Kontrol;;TYT
100750198;1007;;Elektrik;;TYT
100770209;1007;;Elektrik (İÖ);;TYT
100750992;1007;;Elektronik Haberleşme Teknolojisi;;TYT
100751009;1007;;Elektronik Teknolojisi;;TYT
100750983;1007;;Gaz ve Tesisatı Teknolojisi;;TYT
100750232;1007;;Harita ve Kadastro;;TYT
100770245;1007;;Harita ve Kadastro (İÖ);;TYT
100750974;1007;;İklimlendirme ve Soğutma Teknolojisi;;TYT
100790333;1007;;İklimlendirme ve Soğutma Teknolojisi (KKTC Uyruklu);;TYT
100750965;1007;;İnşaat Teknolojisi;;TYT
100770475;1007;;İnşaat Teknolojisi (İÖ);;TYT
100751018;1007;;Kontrol ve Otomasyon Teknolojisi;;TYT
100750277;1007;;Makine;;TYT
100770272;1007;;Makine (İÖ);;TYT
100751593;1007;;Mekatronik;;TYT
100771022;1007;;Mekatronik (İÖ);;TYT
100751336;1007;;Mobilya ve Dekorasyon;;TYT
100751548;1007;;Nükleer Teknoloji ve Radyasyon Güvenliği;;TYT
100771031;1007;;Nükleer Teknoloji ve Radyasyon Güvenliği (İÖ);;TYT
100790315;1007;;Nükleer Teknoloji ve Radyasyon Güvenliği (KKTC Uyruklu);;TYT
100751487;1007;;Organik Tarım;;TYT
100770899;1007;;Organik Tarım (İÖ);;TYT
100750911;1007;;Otomotiv Teknolojisi;;TYT
100770448;1007;;Otomotiv Teknolojisi (İÖ);;TYT
100750771;1007;;Sivil Savunma ve İtfaiyecilik;;TYT
100770827;1007;;Sivil Savunma ve İtfaiyecilik (İÖ);;TYT
100751221;1007;;Yapı Denetimi;;TYT
100770809;1007;;Yapı Denetimi (İÖ);;TYT
100850504;1008;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100870095;1008;;Büro Yönetimi ve Yönetici Asistanlığı (İÖ);;TYT
100850497;1008;;Halkla İlişkiler ve Tanıtım;;TYT
100870102;1008;;Halkla İlişkiler ve Tanıtım (İÖ);;TYT
100850655;1008;;İş Sağlığı ve Güvenliği;;TYT
100850319;1008;;Muhasebe ve Vergi Uygulamaları;;TYT
100870111;1008;;Muhasebe ve Vergi Uygulamaları (İÖ);;TYT
100850576;1008;;Özel Güvenlik ve Koruma;;TYT
100850107;1008;;Turizm ve Otel İşletmeciliği;;TYT
100890065;1008;;Alternatif Enerji Kaynakları Teknolojisi;;TYT
100850382;1008;;Bahçe Tarımı;;TYT
100850452;1008;;Bilgisayar Programcılığı;;TYT
100850488;1008;;Çevre Koruma ve Kontrol;;TYT
100850046;1008;;Elektrik;;TYT
100850461;1008;;Gaz ve Tesisatı Teknolojisi;;TYT
100850664;1008;;İnşaat Teknolojisi;;TYT
100850628;1008;;Kimya Teknolojisi;;TYT
100850055;1008;;Makine;;TYT
100850355;1008;;Otomotiv Teknolojisi;;TYT
100850479;1008;;Peyzaj ve Süs Bitkileri;;TYT
100850301;1008;;Süt ve Ürünleri Teknolojisi;;TYT
100850646;1008;;Tıbbi ve Aromatik Bitkiler;;TYT
100850673;1008;;Laborant ve Veteriner Sağlık;;TYT
100870244;1008;;Laborant ve Veteriner Sağlık (İÖ);;TYT
100890066;1008;;Lojistik;;TYT
100850531;1008;;Aşçılık;;TYT
100870253;1008;;Aşçılık (İÖ);;TYT
100850594;1008;;Bitki Koruma;;TYT
100850346;1008;;Gıda Teknolojisi;;TYT
100850601;1008;;Mimari Dekoratif Sanatlar;;TYT
100850337;1008;;Mimari Restorasyon;;TYT
100870262;1008;;Mimari Restorasyon (İÖ);;TYT
100850222;1008;;Turizm ve Otel İşletmeciliği;;TYT
100850197;1008;;Bankacılık ve Sigortacılık;;TYT
100850513;1008;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100850407;1008;;Elektronik Teknolojisi;;TYT
100850152;1008;;Makine;;TYT
100850558;1008;;Maliye;;TYT
100850567;1008;;Mekatronik;;TYT
100850328;1008;;Muhasebe ve Vergi Uygulamaları;;TYT
100890055;1008;;Sosyal Güvenlik;;TYT
100890067;1008;;Optisyenlik;;TYT
100850116;1008;;Tıbbi Dokümantasyon ve Sekreterlik;;TYT
100850443;1008;;Tıbbi Laboratuvar Teknikleri;;TYT
100850522;1008;;Yaşlı Bakımı;;TYT
110550017;1105;;Bilgisayar Programcılığı;;TYT
110550026;1105;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
110550035;1105;;Elektrik;;TYT
110590024;1105;;Mimari Restorasyon;;TYT
110550062;1105;;Muhasebe ve Vergi Uygulamaları;;TYT
110550168;1105;;Ormancılık ve Orman Ürünleri;;TYT
110590044;1105;;Tapu ve Kadastro;;TYT
110550071;1105;;Bankacılık ve Sigortacılık;;TYT
110570048;1105;;Bankacılık ve Sigortacılık (İÖ);;TYT
110590042;1105;;Elektrik;;TYT
110550177;1105;;Emlak ve Emlak Yönetimi;;TYT
110570127;1105;;Emlak ve Emlak Yönetimi (İÖ);;TYT
110590025;1105;;İç Mekan Tasarımı;;TYT
110590026;1105;;İç Mekan Tasarımı (İÖ);;TYT
110550186;1105;;İklimlendirme ve Soğutma Teknolojisi;;TYT
110550098;1105;;Muhasebe ve Vergi Uygulamaları;;TYT
110570066;1105;;Muhasebe ve Vergi Uygulamaları (İÖ);;TYT
110590045;1105;;Sosyal Hizmetler;;TYT
110590046;1105;;Sosyal Hizmetler (İÖ);;TYT
110590043;1105;;Aşçılık;;TYT
110550195;1105;;Turizm Animasyonu;;TYT
110570136;1105;;Turizm Animasyonu (İÖ);;TYT
110590017;1105;;Turizm Animasyonu (KKTC Uyruklu);;TYT
110550105;1105;;Turizm ve Otel İşletmeciliği;;TYT
110570075;1105;;Turizm ve Otel İşletmeciliği (İÖ);;TYT
110550123;1105;;İkram Hizmetleri;;TYT
110550159;1105;;İşletme Yönetimi;;TYT
110550238;1105;;Sivil Hava Ulaştırma İşletmeciliği;;TYT
110590028;1105;;Sivil Havacılık Kabin Hizmetleri;;TYT
110550229;1105;;Tıbbi ve Aromatik Bitkiler;;TYT
110550141;1105;;Turizm ve Otel İşletmeciliği;;TYT
110590027;1105;;Çocuk Gelişimi;;TYT
110590029;1105;;Fizyoterapi;;TYT
110550202;1105;;İlk ve Acil Yardım;;TYT
110590030;1105;;Tıbbi Laboratuvar Teknikleri;;TYT
202950223;2029;;Ağız ve Diş Sağlığı (Burslu);;TYT
202950841;2029;;Ağız ve Diş Sağlığı (%50 İndirimli);;TYT
202950241;2029;;Ağız ve Diş Sağlığı (%25 İndirimli);;TYT
202950268;2029;;Ameliyathane Hizmetleri (Burslu);;TYT
202950859;2029;;Ameliyathane Hizmetleri (%50 İndirimli);;TYT
